id,Collection Name,Files,File sources,Tags,Dublin Core : Title,Dublin Core : Description,Dublin Core : Creator,Dublin Core : Source,Dublin Core : Publisher,Dublin Core : Date,timestamp,Dublin Core : Contributor,Dublin Core : Rights,Dublin Core : Format,Dublin Core : Type,Dublin Core : Is Part Of,Dublin Core : Is Referenced By,Dublin Core : References,Dublin Core : Medium,Dublin Core : Rights Holder
1496,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/f530f884b56cb9ad52524c9bd96f1ff2.jpg; https://bga.uniandes.edu.co/catalogo/files/original/2e5580acb986817399ff26450a1fb31a.jpg,BG_SerieDibujosTurbay_TurbayArzobispo_2.jpg; BG_SerieDibujosTurbay_TurbayArzobispo.jpg,,Turbay-Arzobispo,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,15 x 22 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas, Cali. 
1994  Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,N/A,Lápiz sobre papel,"MoMA, Nueva York"
1497,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/bfa5ccc057e5037633b86fb15e034247.jpg,BG_SerieDibujosTurbay_TurbayComulgado.jpg,,Turbay comulgando,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Desconocido,,15 x 22 cm,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",N/A,BG_FUENTES_SerieDibujosTurbay_TurbayComulgado.tif,Lápiz sobre papel,"Carmen Barvo y Carlos Castillo, Bogotá"
1498,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/b6bdee624c50dfc7b7dc1fb0c893dd0b.jpg,BG_SerieDibujosTurbay_TurbayConMota.jpg,,Turbay con Mota,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,15 x 22 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas, Cali. 
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieDibujosTurbay_TurbayConMota.tif,Lápiz sobre papel,"MoMA, Nueva York"
1499,1980-1989,,,,Turbay con paraguas,,Beatriz González,,,1980,1980-01-01T00:00:00Z,N/A,,22 x 15 cm,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá,",1988  Mencionado en Beatriz González Una pintora de Provincia Carlos Valencia Editores,"BG_FUENTES_SerieDibujosTurbay_TurbayConParaguas.tiff,,BG_FUENTES_2_SerieDibujosTurbay_TurbayConParaguas.tiff,,",Lápiz sobre papel,Desconocido
1500,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/4dcb4372f3a125937429e324cd1d0ebd.jpg,BG_SerieDibujosTurbay_TurbayCondecoracion.jpg,,Turbay condecoración,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,15 x 22 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas, Cali. 
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá.",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,N/A,Lápiz sobre papel,"MoMA, Nueva York"
1501,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/a845bc28a93493e9cebcd23e8702fc04.jpg,BG_SerieDibujosTurbay_TurbayEsquiando.jpg,,Turbay esquiando,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,35 x 50 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas.  Cali. 
1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá","1994 Catálogo Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores",BG_FUENTES_SerieDibujosTurbay_TurbayEsquiando.tif,Lápiz sobre papel,"MoMA, Nueva York"
1502,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/2ef0696d2614e6c8695e106053344adf.jpg; https://bga.uniandes.edu.co/catalogo/files/original/7d00d2b15f87b79787973be661fb5ab0.jpg,BG_SerieDibujosTurbay_TurbayMinistrosConChampana.jpg; BG_SerieDibujosTurbay_TurbayMinistrosConChampana_2.jpg,,Turbay ministros con champaña,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,35 x 50 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas,  Cali. 
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieDibujosTurbay_TurbayMinistrosConChampana.tif,Lápiz sobre papel,"MoMA, Nueva York"
1503,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/4a16fd90b1dc8f1964d06495c7efa381.jpg,BG_SerieDibujosTurbay_TurbayBienestarFamiliar.jpg,,"Turbay, Nidia, Bienestar Familiar,",,Beatriz González,,,1980,1980-01-01T00:00:00Z,Juan Rodríguez Varón,,22 x 15 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá, Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores",BG_FUENTES_SerieDibujosTurbay_TurbayBienestarFamiliar.tif,Lápiz sobre papel,Beatriz González
1504,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/1b730508a7a29cf5964fa2191d0ed52d.jpg,BG_SerieDibujosTurbay_TurbayTabla.jpg,,Turbay sobre un puente de tabla,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Juan Rodríguez Varón,,15 x 22 cm,obra,"1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",N/A,BG_FUENTES_SerieDibujosTurbay_TurbayTabla.tif,Lápiz sobre papel,Beatriz González
1505,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/3d3ef1061d51a86969f1fed1a997ba36.jpg; https://bga.uniandes.edu.co/catalogo/files/original/854f416c023054c0ace88ecbd7fddde4.jpg,BG_SerieDibujosTurbay_TurbayGobernador Davila_2.jpg; BG_SerieDibujosTurbay_TurbayGobernador Davila.jpg,,Turbay y Gobernador Dávila,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,22 x 15 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008. 41 Salón Nacional de Artistas,  Cali. 
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieDibujosTurbay_TurbayGobernadorDavila.tiff,Lápiz sobre papel,"MoMA, Nueva York"
1506,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/c753761b2848cdc2713c8ec12977cb9f.jpg,BG_SerieDibujosTurbay_HugoEscobarSierra.jpg,,Turbay y Hugo Escobar Sierra,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Desconocido,,22 x 15 cm,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,Fuente Turbay Hugo Escobar.tif,Lápiz sobre papel,Desconocido
1507,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/8b41b4d03be82451a07d3677fe9a340a.jpg,BG_SerieDibujosTurbay_TurbayJMSantoDomingo.jpg,,Turbay y J. M. Santo Domingo,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,22 x 15 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas, Cali. 
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá,",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,N/A,Lápiz sobre papel,"MoMA, Nueva York"
1508,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/ca59b9f4ca7e1fb2d6ab8eaf0b3bcc1b.jpg,BG_SerieDibujosTurbay_TurbayLopezCondecoracion.jpg,,Turbay y López condecoración,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Desconocido,,22 x 15 cm,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá.
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá.",N/A,BG_FUENTES_SerieDibujosTurbay_TurbayLopezCondecoracion.tif,Lápiz sobre papel,"Desconocido, Bogotá"
1509,1980-1989,,,,Turbay y Matamoros,,Beatriz González,,,1980,1980-01-01T00:00:00Z,,,15 x 22 cm,obra,"1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",N/A,Desconocido,Lápiz sobre papel,Desconocido
1510,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/d5f324eca8d0730244d9252ff4df4d4a.jpg,BG_SerieDibujosTurbay_TurbayNidiaEuropa.jpg,,Turbay y Nidia en Europa,,Beatriz González,,,1980,1980-01-01T00:00:00Z,N/A,,22 x 15 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores",BG_FUENTES_SerieDibujosTurbay_TurbayNidiaEuropa.tif,Lápiz sobre papel,Enrique Ortiga en consignación a Lucas Ospina
1511,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/6be9c7dad2446df6fcd5687e0f945c4a.jpg,BG_SerieDibujosTurbay_TurbayPastrana.jpg,,Turbay y Pastrana,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Desconocido,,15x22 cms,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá.
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",N/A,BG_SerieDibujosTurbay_TurbayPastrana.tiff,Lápiz sobre papel,Desconocido Bogotá
1512,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/959433db309b33ad38d025031bb92947.jpg,BG_SerieDibujosTurbay_TurbayySraLópezPortilloySra.jpg,,Turbay y Sra y López Portillo y Sra,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Desconocido,,15 x 22 cm,obra,"2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín",BG_FUENTES_SerieDibujosTurbay_TurbayySraLópezPortilloySra.tif,Lápiz sobre papel,Álvaro Robayo y señora Bogotá
1513,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/1a1f8051a566463e5e9a75bc770da190.jpg,BG_SerieDibujosTurbay_TurbayySraLópezPortilloySraBoceto.jpg,,Turbay y Sra y López Portillo y Sra (Boceto),,Beatriz González,,,1980,1980-01-01T00:00:00Z,Juan Rodríguez Varón,,15x22 cm,obra,"2016 Beatriz González. El segundo original Museo La Tertulia, Cali
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá,",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,10 Junio 1979.tif,Lápiz y tinta china sobre papel,Beatriz González
1514,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/9e001d586c8a83f683711a95abc70931.jpg; https://bga.uniandes.edu.co/catalogo/files/original/4a04e1db7c89181145390d869237b56f.jpg,BG_SerieDibujosTurbay_Anibal_2.jpg; BG_SerieDibujosTurbay_Anibal.jpg,,"Turbay, Anibal",,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,15 x 22 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas, Cali. 
1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas.
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá.","1994 Catálogo Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores",BG_FUENTES_SerieDibujosTurbay_Anibal.tif,Lápiz sobre papel,"MoMA, Nueva York"
1515,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/3b208c8fa6b3b268bac18413f7fe85da.jpg,W1siZiIsIjE4NzQxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEyODB4MTI4MFx1MDAzZSJdXQ.jpg,,"Turbay, Anibal (Boceto)",,Beatriz González,,,1980,1980-01-01T00:00:00Z,Desconocido,,15x22 cms,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",Mencionado en 1988 Beatriz González Una pintora de Provincia Carlos Valencia Editores ,N/A,Lápiz sobre papel,Desconocido
1516,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/332c4a006c2b29b23e2a032d613d321f.jpg,BG_SerieDibujosTurbay_TurbayNidiayAvion.jpg,,"Turbay, Nidia y avión (helicoptero),",,Beatriz González,,,1980,1980-01-01T00:00:00Z,Juan Rodríguez Varón,,50x35 cms,obra,"2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores",BG_FUENTES_SerieDibujosTurbay_TurbayNidiayAvion.tif,Lápiz sobre papel,Beatriz González
1517,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/b83a68445bd21a17d566be53036aff60.jpg,BG_SerieDibujosTurbay_Alvaro.jpg,,Turbay-Álvaro,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,15 x 22 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008. 41 Salón Nacional de Artistas,  Cali. 
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá.",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,"BG_FUENTES_SerieDibujosTurbay_Alvaro.tif,",Lápiz sobre papel,"MoMA, Nueva York"
1518,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/bae21a110e74ad54314d491c4d4929f2.jpg,BG_SerieDibujosTurbay_CamachoLeyvaDosCaras.jpg,,Turbay-Camacho Leyva (dos caras),,Beatriz González,,,1980,1980-01-01T00:00:00Z,Juan Rodríguez Varón,,15 x 22 cm,obra,"2016 Beatriz González Reiteraciones Galería casas Riegner, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá","2016 Catálogo  Beatriz González Reiteraciones Gelería Casas Riegner, Bogotá
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores.",BG_FUENTES_SerieDibujosTurbay_CamachoLeyvaDosCaras.tif,Tinta sobre papel,Beatriz González
1519,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/106530407c24df196975aa3076488019.jpg,BG_SerieDibujosTurbay_CamachoLeyvaLapiz.jpg,,Turbay-Camacho Leyva,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,35 x 44 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas Cali
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá.",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores.,22 Julio 1979.tif,Lápiz sobre papel,"MoMA, Nueva York"
1520,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/de5ec574842fee1daad5f1c8af70c3b3.jpg,BG_SerieDibujosTurbay_CamachoLeyvaTinta.jpg,,Turbay-Camacho Leyva,,Beatriz González,,,1980,1980-01-01T00:00:00Z,N/A,,15 x 22 cm,obra,"1980 Televisión en Colores Galería Garcés Velásquez, Bogotá.",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores.,22 Julio 1979.tif,Tinta sobre papel,Desconocido
1521,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/c2228a0779ff8981af394faf750e7057.jpg; https://bga.uniandes.edu.co/catalogo/files/original/86e93d65ab10019cbfe13002df88ad52.jpg,BG_SerieDibujosTurbay_CamachoLeyvaTresCaras_2.jpg; BG_SerieDibujosTurbay_CamachoLeyvaTresCaras.jpg,,Turbay Camacho Leyva tres  caras,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Juan Rodríguez Varón,,15 x 22 cm,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores.",22 Julio 1979.tif,Tinta sobre papel,Beatriz González
1522,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/59a262cac9ed8cce363bdae47cff640c.jpg,BG_SerieDibujosTurbay_CardenalSanPedro.jpg,,Turbay-Cardenal-San Pedro,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Juan Rodríguez Varón,,50 x 35 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá.",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieDibujosTurbay_CardenalSanPedro.tif,Lápiz sobre papel,Beatriz González; Bogotá auctions house Jose Dario Gutierrez
1523,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/9434039492024e1364a7c46c91ce31f8.jpg,BG_SerieDibujosTurbay_Nuncio.jpg,,Turbay-Nuncio,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,15.6 x 23.2 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas,  Cali
1994 Catálogo Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá.",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieDibujosTurbay_Nuncio.tiff,Lápiz sobre papel,"MoMA, Nueva York"
1524,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/9a72cb2000e31cd818d3c5412ec2396b.jpg,BG_SerieDibujosTurbay_Paloma.jpg,,Turbay-paloma,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,15 x 22 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas,  Cali
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá.",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieDibujosTurbay_Paloma.tiff,Lápiz sobre papel,"MoMA, Nueva York"
1525,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/b7aa50958162d5c64b9d0f607394be42.jpg,BG_SerieDibujosTurbay_Convencion.jpg,,La convención/ Turbay en convención,,Beatriz González,,,1981,1981-01-01T00:00:00Z,Juan Rodríguez Varón,,15x22 cm,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá",N/A,BG_FUENTES_SerieDibujosTurbay_Convencion.tif,Lápiz sobre papel,Beatriz González; Perteneció a Camila Botero y Alberto Zuluaga
