obra_id|obra_url|obra_title|obra_date|obra_medium|obra_format|referente_id|referente_url|referente_title|referente_date|referente_publisher
1149|https://bga.uniandes.edu.co/catalogo/api/items/1149|Cuaderno Vistahermosa|2006|24x17.5x1.5 cm|Tinta de sello sobre papel|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1149|https://bga.uniandes.edu.co/catalogo/api/items/1149|Cuaderno Vistahermosa|2006|24x17.5x1.5 cm|Tinta de sello sobre papel|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1149|https://bga.uniandes.edu.co/catalogo/api/items/1149|Cuaderno Vistahermosa|2006|24x17.5x1.5 cm|Tinta de sello sobre papel|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1147|https://bga.uniandes.edu.co/catalogo/api/items/1147|Cargueros de Bucaramanga|2006|25x815 cms|Óleo y carboncillo sobre lienzo|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1147|https://bga.uniandes.edu.co/catalogo/api/items/1147|Cargueros de Bucaramanga|2006|25x815 cms|Óleo y carboncillo sobre lienzo|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1147|https://bga.uniandes.edu.co/catalogo/api/items/1147|Cargueros de Bucaramanga|2006|25x815 cms|Óleo y carboncillo sobre lienzo|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1147|https://bga.uniandes.edu.co/catalogo/api/items/1147|Cargueros de Bucaramanga|2006|25x815 cms|Óleo y carboncillo sobre lienzo|2117|https://bga.uniandes.edu.co/catalogo/api/items/2117|"Recorte de periódico con la imagen ""Según la policía, el año pasado se registraron en Colombia 236 masacres ..."""|28/04/2001|Periódico EL TIEMPO
1124|https://bga.uniandes.edu.co/catalogo/api/items/1124|Viaje de invierno / Velación con mascarilla|2004|45x150 cm|Óleo sobre tela|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1148|https://bga.uniandes.edu.co/catalogo/api/items/1148|Cuaderno de Iscuandé|2005-6|12x15x2 cm|Tinta sobre papel|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1148|https://bga.uniandes.edu.co/catalogo/api/items/1148|Cuaderno de Iscuandé|2005-6|12x15x2 cm|Tinta sobre papel|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1148|https://bga.uniandes.edu.co/catalogo/api/items/1148|Cuaderno de Iscuandé|2005-6|12x15x2 cm|Tinta sobre papel|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1150|https://bga.uniandes.edu.co/catalogo/api/items/1150|Domingo de Resurrección: Aguas lindas|2006|45x180 cm|Óleo sobre tela|2117|https://bga.uniandes.edu.co/catalogo/api/items/2117|"Recorte de periódico con la imagen ""Según la policía, el año pasado se registraron en Colombia 236 masacres ..."""|28/04/2001|Periódico EL TIEMPO
1155|https://bga.uniandes.edu.co/catalogo/api/items/1155|Domingo de Resurrección: Puerto Triunfo|2005|53x99.6 cm|Litografía sobre papel. Edición 50 Taller Arte Dos Gráfico|2117|https://bga.uniandes.edu.co/catalogo/api/items/2117|"Recorte de periódico con la imagen ""Según la policía, el año pasado se registraron en Colombia 236 masacres ..."""|28/04/2001|Periódico EL TIEMPO
1156|https://bga.uniandes.edu.co/catalogo/api/items/1156|Domingo de Resurrección: Puerto Triunfo|2005|50x133 cm|Carboncillo y sanguina sobre papel|2117|https://bga.uniandes.edu.co/catalogo/api/items/2117|"Recorte de periódico con la imagen ""Según la policía, el año pasado se registraron en Colombia 236 masacres ..."""|28/04/2001|Periódico EL TIEMPO
1125|https://bga.uniandes.edu.co/catalogo/api/items/1125|Domingo de Resurrección: La Caucana|2005|45x45 cm|Óleo sobre papel|2117|https://bga.uniandes.edu.co/catalogo/api/items/2117|"Recorte de periódico con la imagen ""Según la policía, el año pasado se registraron en Colombia 236 masacres ..."""|28/04/2001|Periódico EL TIEMPO
1151|https://bga.uniandes.edu.co/catalogo/api/items/1151|Domingo de Resurreción: Puerto Triunfo Boceto 1|2006|N/A|Carboncillo y sanguina sobre papel|2117|https://bga.uniandes.edu.co/catalogo/api/items/2117|"Recorte de periódico con la imagen ""Según la policía, el año pasado se registraron en Colombia 236 masacres ..."""|28/04/2001|Periódico EL TIEMPO
1152|https://bga.uniandes.edu.co/catalogo/api/items/1152|Domingo de Resurreción: Puerto Triunfo Boceto 2|2006|N/A|Sanguina sobre papel|2117|https://bga.uniandes.edu.co/catalogo/api/items/2117|"Recorte de periódico con la imagen ""Según la policía, el año pasado se registraron en Colombia 236 masacres ..."""|28/04/2001|Periódico EL TIEMPO
1153|https://bga.uniandes.edu.co/catalogo/api/items/1153|Domingo de Resurreción: Puerto Triunfo Boceto 3|2006|N/A|Carboncillo sobre papel|2117|https://bga.uniandes.edu.co/catalogo/api/items/2117|"Recorte de periódico con la imagen ""Según la policía, el año pasado se registraron en Colombia 236 masacres ..."""|28/04/2001|Periódico EL TIEMPO
1154|https://bga.uniandes.edu.co/catalogo/api/items/1154|Domingo de Resurreción: Puerto Triunfo Boceto 4|2006|N/A|Carboncillo sobre papel|2117|https://bga.uniandes.edu.co/catalogo/api/items/2117|"Recorte de periódico con la imagen ""Según la policía, el año pasado se registraron en Colombia 236 masacres ..."""|28/04/2001|Periódico EL TIEMPO
1126|https://bga.uniandes.edu.co/catalogo/api/items/1126|Domingo de Resurrección silueta|2005|N/A|Óleo sobre papel|2117|https://bga.uniandes.edu.co/catalogo/api/items/2117|"Recorte de periódico con la imagen ""Según la policía, el año pasado se registraron en Colombia 236 masacres ..."""|28/04/2001|Periódico EL TIEMPO
1159|https://bga.uniandes.edu.co/catalogo/api/items/1159|Lápida de Cajamarca|2006|13.5x20.7x2 cm|Óleo sobre mármol|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1160|https://bga.uniandes.edu.co/catalogo/api/items/1160|Lápida de Guaitarilla|2006|13.5x20.7x2 cms|Óleo sobre mármol|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1161|https://bga.uniandes.edu.co/catalogo/api/items/1161|Lápida de Jamundí|2006|13.5x20.7x2 cm|Óleo sobre mármol|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1164|https://bga.uniandes.edu.co/catalogo/api/items/1164|Libreta J.A.L|2006|5.4x10.5x2 cm|Tinta de sello sobre papel|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1164|https://bga.uniandes.edu.co/catalogo/api/items/1164|Libreta J.A.L|2006|5.4x10.5x2 cm|Tinta de sello sobre papel|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1164|https://bga.uniandes.edu.co/catalogo/api/items/1164|Libreta J.A.L|2006|5.4x10.5x2 cm|Tinta de sello sobre papel|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1167|https://bga.uniandes.edu.co/catalogo/api/items/1167|Cargueros (#10) Serie Vistahermosa|2006|25x31 cms|Pastel y carboncillo sobre lienzo|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1167|https://bga.uniandes.edu.co/catalogo/api/items/1167|Cargueros (#10) Serie Vistahermosa|2006|25x31 cms|Pastel y carboncillo sobre lienzo|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1167|https://bga.uniandes.edu.co/catalogo/api/items/1167|Cargueros (#10) Serie Vistahermosa|2006|25x31 cms|Pastel y carboncillo sobre lienzo|2111|https://bga.uniandes.edu.co/catalogo/api/items/2111|"Recorte de periódico con la noticia ""Detenidos 18 militares por presuntos asesinatos en Antioquia"""|06/07/2006|Periódico EL TIEMPO
1176|https://bga.uniandes.edu.co/catalogo/api/items/1176|Cargueros (# 8) Serie Vistahermosa|2006|25x31 cm|Pastel y carboncillo sobre lienzo|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1176|https://bga.uniandes.edu.co/catalogo/api/items/1176|Cargueros (# 8) Serie Vistahermosa|2006|25x31 cm|Pastel y carboncillo sobre lienzo|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1176|https://bga.uniandes.edu.co/catalogo/api/items/1176|Cargueros (# 8) Serie Vistahermosa|2006|25x31 cm|Pastel y carboncillo sobre lienzo|2111|https://bga.uniandes.edu.co/catalogo/api/items/2111|"Recorte de periódico con la noticia ""Detenidos 18 militares por presuntos asesinatos en Antioquia"""|06/07/2006|Periódico EL TIEMPO
1173|https://bga.uniandes.edu.co/catalogo/api/items/1173|Cargueros (#4) Serie Vistahermosa|2006|27x34 cm|Pastel y carboncillo sobre papel|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1173|https://bga.uniandes.edu.co/catalogo/api/items/1173|Cargueros (#4) Serie Vistahermosa|2006|27x34 cm|Pastel y carboncillo sobre papel|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1173|https://bga.uniandes.edu.co/catalogo/api/items/1173|Cargueros (#4) Serie Vistahermosa|2006|27x34 cm|Pastel y carboncillo sobre papel|2111|https://bga.uniandes.edu.co/catalogo/api/items/2111|"Recorte de periódico con la noticia ""Detenidos 18 militares por presuntos asesinatos en Antioquia"""|06/07/2006|Periódico EL TIEMPO
1175|https://bga.uniandes.edu.co/catalogo/api/items/1175|Cargueros (#7) Serie Vistahermosa|2006|25x31 cm|Pastel y carboncillo sobre lienzo|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1175|https://bga.uniandes.edu.co/catalogo/api/items/1175|Cargueros (#7) Serie Vistahermosa|2006|25x31 cm|Pastel y carboncillo sobre lienzo|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1175|https://bga.uniandes.edu.co/catalogo/api/items/1175|Cargueros (#7) Serie Vistahermosa|2006|25x31 cm|Pastel y carboncillo sobre lienzo|2111|https://bga.uniandes.edu.co/catalogo/api/items/2111|"Recorte de periódico con la noticia ""Detenidos 18 militares por presuntos asesinatos en Antioquia"""|06/07/2006|Periódico EL TIEMPO
1172|https://bga.uniandes.edu.co/catalogo/api/items/1172|Cargueros (#3) Serie Vistahermosa|2006|28x35 cms|Sanguina sobre papel|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1172|https://bga.uniandes.edu.co/catalogo/api/items/1172|Cargueros (#3) Serie Vistahermosa|2006|28x35 cms|Sanguina sobre papel|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1172|https://bga.uniandes.edu.co/catalogo/api/items/1172|Cargueros (#3) Serie Vistahermosa|2006|28x35 cms|Sanguina sobre papel|2111|https://bga.uniandes.edu.co/catalogo/api/items/2111|"Recorte de periódico con la noticia ""Detenidos 18 militares por presuntos asesinatos en Antioquia"""|06/07/2006|Periódico EL TIEMPO
1166|https://bga.uniandes.edu.co/catalogo/api/items/1166|Cargueros (#1) Serie Vistahermosa|2006|28x35.5 cm|Carboncillo y sanguina sobre papel|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1166|https://bga.uniandes.edu.co/catalogo/api/items/1166|Cargueros (#1) Serie Vistahermosa|2006|28x35.5 cm|Carboncillo y sanguina sobre papel|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1166|https://bga.uniandes.edu.co/catalogo/api/items/1166|Cargueros (#1) Serie Vistahermosa|2006|28x35.5 cm|Carboncillo y sanguina sobre papel|2111|https://bga.uniandes.edu.co/catalogo/api/items/2111|"Recorte de periódico con la noticia ""Detenidos 18 militares por presuntos asesinatos en Antioquia"""|06/07/2006|Periódico EL TIEMPO
1149|https://bga.uniandes.edu.co/catalogo/api/items/1149|Cuaderno Vistahermosa|2006|24x17.5x1.5 cm|Tinta de sello sobre papel|2111|https://bga.uniandes.edu.co/catalogo/api/items/2111|"Recorte de periódico con la noticia ""Detenidos 18 militares por presuntos asesinatos en Antioquia"""|06/07/2006|Periódico EL TIEMPO
1149|https://bga.uniandes.edu.co/catalogo/api/items/1149|Cuaderno Vistahermosa|2006|24x17.5x1.5 cm|Tinta de sello sobre papel|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1171|https://bga.uniandes.edu.co/catalogo/api/items/1171|Cargueros (#14)|2006|19x25 cms|Óleo sobre lienzo|2111|https://bga.uniandes.edu.co/catalogo/api/items/2111|"Recorte de periódico con la noticia ""Detenidos 18 militares por presuntos asesinatos en Antioquia"""|06/07/2006|Periódico EL TIEMPO
1171|https://bga.uniandes.edu.co/catalogo/api/items/1171|Cargueros (#14)|2006|19x25 cms|Óleo sobre lienzo|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1171|https://bga.uniandes.edu.co/catalogo/api/items/1171|Cargueros (#14)|2006|19x25 cms|Óleo sobre lienzo|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1171|https://bga.uniandes.edu.co/catalogo/api/items/1171|Cargueros (#14)|2006|19x25 cms|Óleo sobre lienzo|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1182|https://bga.uniandes.edu.co/catalogo/api/items/1182|Auras Anónimas|2007-2009|N/A|Instalación sobre cuatro columbarios del cementerio central de Bogotá. 8947 lápidas serigrafía sobre láminas de polipropileno.|2111|https://bga.uniandes.edu.co/catalogo/api/items/2111|"Recorte de periódico con la noticia ""Detenidos 18 militares por presuntos asesinatos en Antioquia"""|06/07/2006|Periódico EL TIEMPO
1182|https://bga.uniandes.edu.co/catalogo/api/items/1182|Auras Anónimas|2007-2009|N/A|Instalación sobre cuatro columbarios del cementerio central de Bogotá. 8947 lápidas serigrafía sobre láminas de polipropileno.|2109|https://bga.uniandes.edu.co/catalogo/api/items/2109|"Recorte de periódico con la noticia ""Encuentran fosas comunes"""|06/06/2000|Periódico EL TIEMPO
1182|https://bga.uniandes.edu.co/catalogo/api/items/1182|Auras Anónimas|2007-2009|N/A|Instalación sobre cuatro columbarios del cementerio central de Bogotá. 8947 lápidas serigrafía sobre láminas de polipropileno.|2114|https://bga.uniandes.edu.co/catalogo/api/items/2114|"Recorte de periódico con la noticia ""Vista Hermosa un años después: la coca se acabó pero cunde el hambre"""|09/06/2007|Periódico EL TIMPO
1182|https://bga.uniandes.edu.co/catalogo/api/items/1182|Auras Anónimas|2007-2009|N/A|Instalación sobre cuatro columbarios del cementerio central de Bogotá. 8947 lápidas serigrafía sobre láminas de polipropileno.|2115|https://bga.uniandes.edu.co/catalogo/api/items/2115|"Recorte de periódico con la noticia ""Operación rescate en las selvas del Caguán"""|10/03/1998|Periódico EL TIEMPO
1182|https://bga.uniandes.edu.co/catalogo/api/items/1182|Auras Anónimas|2007-2009|N/A|Instalación sobre cuatro columbarios del cementerio central de Bogotá. 8947 lápidas serigrafía sobre láminas de polipropileno.|2116|https://bga.uniandes.edu.co/catalogo/api/items/2116|"Recorte de periódico con la noticia ""No pudieron tomarse Caldono"""|14/12/2002|Periódico EL TIEMPO
1191|https://bga.uniandes.edu.co/catalogo/api/items/1191|Boceto Transmisiones|2007|Pendiente|Sanguina sobre papel|2118|https://bga.uniandes.edu.co/catalogo/api/items/2118|"Recorte de periódico con la noticia ""Arranca juicio clave de crímenes por tierras"""|29/11/2010|Periódico EL TIEMPO
1198|https://bga.uniandes.edu.co/catalogo/api/items/1198|Transmisiones Ondas de Rancho Grande (Boceto inicial). Serie Transmisiones.|2007|48.5x32.5 cm|Lápiz sobre papel hecho a mano|2118|https://bga.uniandes.edu.co/catalogo/api/items/2118|"Recorte de periódico con la noticia ""Arranca juicio clave de crímenes por tierras"""|29/11/2010|Periódico EL TIEMPO
